2017,12,06,1.025641025641
2017,12,07,1.0244851961889
2017,12,08,0.99690958030107
2017,12,11,0.99157164105107
2017,12,12,0.97059108997379
2017,12,13,0.97560975609756
2017,12,14,0.99800399201597
2017,12,15,0.99304865938431
2017,12,18,0.9736150326161
2017,12,19,1.0027073097363
2017,12,20,1.0143016533117
2017,12,21,0.99870168780585
2017,12,22,0.99453008453506
2017,12,26,0.98077677520596
2017,12,27,1.002305302195
2017,12,28,1.0029084344599
2017,12,29,1.0031096398836
2018,01,02,0.94259590913375
2018,01,03,0.93414292386735
2018,01,04,0.9009009009009
2018,01,05,0.89142449634516
2018,01,08,0.89774665589371
2018,01,09,0.90505928138293
2018,01,10,0.90424088977304
2018,01,11,0.88534749889332
2018,01,12,0.86251509401415
2018,01,16,0.87796312554873
2018,01,17,0.86692674469007
2018,01,18,0.86557604085519
2018,01,19,0.8545547769612
2018,01,22,0.84724222655257
2018,01,23,0.83963056255248
2018,01,24,0.82651458798248
2018,01,25,0.82699305325835
2018,01,26,0.80879974118408
2018,01,29,0.81373586133941
2018,01,30,0.83843380565104
2018,01,31,0.8547739123002
2018,02,01,0.85258760337625
2018,02,02,0.87773194066532
2018,02,05,0.91024940833788
2018,02,06,0.89126559714795
2018,02,07,0.90966978986628
2018,02,08,0.91215908054365
2018,02,09,0.91625435220817
2018,02,12,0.91340884179759
2018,02,13,0.94144228958765
2018,02,14,0.91726288754357
2018,02,15,0.91928663357235
2018,02,16,0.92962721948499
2018,02,20,0.94921689606075
2018,02,21,0.87719298245614
2018,02,22,0.90505928138293
2018,02,23,0.85969738651994
2018,02,26,0.87070091423596
2018,02,27,0.91074681238616
2018,02,28,0.87527352297593
2018,03,01,0.85099140498681
2018,03,02,0.86154906521926
2018,03,05,0.85940185630801
2018,03,06,0.84324142001855
2018,03,07,0.85638434529417
2018,03,08,0.86393088552916
2018,03,09,0.84132592966515
2018,03,12,0.844523266616
2018,03,13,0.84033613445378
2018,03,14,0.85426277122843
2018,03,15,0.85397096498719
2018,03,16,0.8574123295893
2018,03,19,0.86303616121515
2018,03,20,0.87527352297593
2018,03,21,0.86775425199583
2018,03,22,0.89517500671381
2018,03,23,0.90220137134608
2018,03,26,0.87130783305742
2018,03,27,0.86948960959917
2018,03,28,0.86221762372823
2018,03,29,0.84352593842261
2018,04,02,0.89341552756187
2018,04,03,0.8935751943526
2018,04,04,0.87351502445842
2018,04,05,0.85918034195378
2018,04,06,0.8935751943526
2018,04,09,0.90620752152243
2018,04,10,0.89174246477617
2018,04,11,0.90146939511404
2018,04,12,0.90440444966989
2018,04,13,0.93799831160304
2018,04,16,0.9394081728511
2018,04,17,0.92421441774492
2018,04,18,0.93118539901294
2018,04,19,0.95075109336376
2018,04,20,0.96376252891288
2018,04,23,0.94768764215315
2018,04,24,0.93519124660993
2018,04,25,0.92747171211278
2018,04,26,0.88354833009366
2018,04,27,0.85954959601169
2018,04,30,0.87374399301005
2018,05,01,0.86520159197093
