2015,09,08,0.57038558065252
2015,09,09,0.57168991538989
2015,09,10,0.57182067703568
2015,09,11,0.57195149851293
2015,09,14,0.57142857142857
2015,09,15,0.56545094713034
2015,09,16,0.55994176605633
2015,09,17,0.56091541395558
2015,09,18,0.57570523891767
2015,09,21,0.5722460658083
2015,09,22,0.5732630130704
2015,09,23,0.56860180815375
2015,09,24,0.5720823798627
2015,09,25,0.56548292241574
2015,09,28,0.58343057176196
2015,09,29,0.58640708379757
2015,09,30,0.52762095710442
2015,10,01,0.52072484898979
2015,10,02,0.52167562209818
2015,10,05,0.52309462781817
2015,10,06,0.52328623757195
2015,10,07,0.52534804307854
2015,10,08,0.53376034160662
2015,10,09,0.52764879696074
2015,10,12,0.52279381012129
2015,10,13,0.5239717055279
2015,10,14,0.53455925589352
2015,10,15,0.5247966413015
2015,10,16,0.52410901467505
2015,10,19,0.52246603970742
2015,10,20,0.51655560721112
2015,10,21,0.52042674993495
2015,10,22,0.52118621983635
2015,10,23,0.52099614462853
2015,10,26,0.51961548454144
2015,10,27,0.51741087597661
2015,10,28,0.51472102120651
2015,10,29,0.50638039295118
2015,10,30,0.503956055032
2015,11,02,0.499051801577
2015,11,03,0.50327126321087
2015,11,04,0.50165546302799
2015,11,05,0.49915144254767
2015,11,06,0.50322061191626
2015,11,09,0.51308363263212
2015,11,10,0.51517180979857
2015,11,11,0.51368983407818
2015,11,12,0.60738581146744
2015,11,13,0.61873530503651
2015,11,16,0.60893922786506
2015,11,17,0.60942165884576
2015,11,18,0.60812454390659
2015,11,19,0.61587731723841
2015,11,20,0.61417516275642
2015,11,23,0.61493051285205
2015,11,24,0.61278264599547
2015,11,25,0.60864272671942
2015,11,27,0.6066488716331
2015,11,30,0.6145148405334
2015,12,01,0.61599112972773
2015,12,02,0.63319192047109
2015,12,03,0.64607830469053
2015,12,04,0.64172495668357
2015,12,07,0.66128818939294
2015,12,08,0.66720042700827
2015,12,09,0.65269890999282
2015,12,10,0.65893516078018
2015,12,11,0.67181726570373
2015,12,14,0.67746087663437
2015,12,15,0.6403278478581
2015,12,16,0.62181320731252
2015,12,17,0.65329587770301
2015,12,18,0.66858327204653
2015,12,21,0.6682258603408
2015,12,22,0.67645268213488
2015,12,23,0.67087079028579
